tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	tara_station	latitude	longitude	depth	date_time	lat_dw	lon_dw	depth_dw	time_dw	dist_diff_km	depth_diff_m	time_diff_hr	fe_dw3d	po4_dw3d	no3_dw3d	sio2_dw3d	do2_dw3d	phytoplankton_diversity_shannon_index	phytoplankton	zooplankton	chla_dw3d	nppv_dw3d	irradiance_reflectance_waveband_3	irradiance_reflectance_waveband_7	diatom	coccolithophore	mixotrophic_dinoflagellate	picoeukaryote	picoprokaryote
TARA_B100000003	ERS488649	SAMEA2619879	ERR598991	ERX555978	PRJEB1787	TARA_034	18.445	39.884	5	2010-01-20	18.25	39.75	5	2010-01-21T00:00:00Z	25.916599618688206	0	1	0.00104759505484253	0.0945717990398407	10.76012134552002	0.17566344141960144	200.5457000732422	2.865919351577759	2.9876513481140137	3.6531574726104736	0.4565645754337311	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.7240051031112671	0.6653652191162109	0.7424464225769043	0.34165918827056885	0.4205136001110077
TARA_B100000003	ERS488649	SAMEA2619879	ERR598959	ERX555909	PRJEB1787	TARA_034	18.445	39.884	5	2010-01-20	18.25	39.75	5	2010-01-21T00:00:00Z	25.916599618688206	0	1	0.00104759505484253	0.0945717990398407	10.76012134552002	0.17566344141960144	200.5457000732422	2.865919351577759	2.9876513481140137	3.6531574726104736	0.4565645754337311	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.7240051031112671	0.6653652191162109	0.7424464225769043	0.34165918827056885	0.4205136001110077
TARA_N000000322	ERS488696	SAMEA2619918	ERR1726910	ERX1796614	PRJEB4352	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_N000000321	ERS488684	SAMEA2657039	ERR1726960	ERX1796740	PRJEB4352	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_N000000320	ERS488705	SAMEA2657099	ERR1726578	ERX1796898	PRJEB4352	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_N000000323	ERS488694	SAMEA2619916	ERR868439	ERX948071	PRJEB4352	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_R100000008	ERS488701	SAMEA2619923	ERR594390	ERX552314	PRJEB4419	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_B100000029	ERS488685	SAMEA2619907	ERR598975	ERX555956	PRJEB1787	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_B100000029	ERS488685	SAMEA2619907	ERR599111	ERX556025	PRJEB1787	TARA_034	18.445	39.884	60	2010-01-20	18.25	39.75	55	2010-01-21T00:00:00Z	25.916599618688206	5	1	0.00105243606958538	0.11975807696580888	11.24601936340332	0.36087125539779663	194.8447723388672	2.9059555530548096	1.3348692655563354	3.135251045227051	0.2582373023033142	6.024326353326614e-7	0.0400799810886383	0.02220063097774982	0.2595522105693817	0.3099958598613739	0.3459942936897278	0.15955227613449097	0.2021338790655136
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726809	ERX1796560	PRJEB4352	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_N000000313	ERS488742	SAMEA2657060	ERR1726794	ERX1796787	PRJEB4352	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_N000000316	ERS488730	SAMEA2619943	ERR868428	ERX948030	PRJEB4352	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_N000000316	ERS488730	SAMEA2619943	ERR868406	ERX948061	PRJEB4352	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_N000000311	ERS488712	SAMEA2656960	ERR1726951	ERX1796865	PRJEB4352	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164419	ERX140303	PRJEB1788	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_Y100000022	ERS488723	SAMEA2619936	ERR164414	ERX140300	PRJEB1788	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_Y100000015	ERS488722	SAMEA2619935	ERR594334	ERX552247	PRJEB1788	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_R100000028	ERS488737	SAMEA2619950	ERR594369	ERX552322	PRJEB4419	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_B100000034	ERS488714	SAMEA2619927	ERR598966	ERX556073	PRJEB1787	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_B100000034	ERS488714	SAMEA2619927	ERR599143	ERX555943	PRJEB1787	TARA_036	20.824	63.525	5	2010-03-12	20.75	63.75	5	2010-03-13T00:00:00Z	24.823184995003214	0	1	8.3753926446661e-4	0.00394548336043953	9.847735404968262	0.00856760703027248	221.6424560546875	2.636894941329956	2.239762544631958	4.290805339813232	0.2073865830898285	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01292583346366882	0.6845252513885498	0.520857572555542	0.3767565190792084	0.5083895921707153
TARA_N000000317	ERS488753	SAMEA2619958	ERR868487	ERX947989	PRJEB4352	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000317	ERS488753	SAMEA2619958	ERR868400	ERX948072	PRJEB4352	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726843	ERX1796890	PRJEB4352	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	5	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000314	ERS488746	SAMEA2657098	ERR1726920	ERX1796555	PRJEB4352	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	5	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000319	ERS488754	SAMEA2619959	ERR1700904	ERX1771197	PRJEB4352	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000312	ERS488744	SAMEA2657080	ERR1726554	ERX1796831	PRJEB4352	TARA_036	20.824	63.525	20	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	5	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_R100000030	ERS488757	SAMEA2619962	ERR594402	ERX552324	PRJEB4419	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_B100000035	ERS488747	SAMEA2619952	ERR598974	ERX556135	PRJEB1787	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_B100000035	ERS488747	SAMEA2619952	ERR599028	ERX556019	PRJEB1787	TARA_036	20.824	63.525	17	2010-03-12	20.75	63.75	15	2010-03-13T00:00:00Z	24.823184995003214	2	1	8.3732925122603e-4	0.00428750133141875	9.84658145904541	0.00857419427484273	221.81016540527344	2.641200304031372	2.2257373332977295	4.290474891662598	0.20974867045879364	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	0.01296867150813341	0.6837371587753296	0.5228866338729858	0.3712352216243744	0.4992601275444031
TARA_N000000303	ERS488780	SAMEA2619981	ERR873962	ERX953565	PRJEB4352	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_N000000303	ERS488780	SAMEA2619981	ERR873969	ERX953563	PRJEB4352	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594345	ERX552299	PRJEB1788	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_Y100000310	ERS488773	SAMEA2619974	ERR594290	ERX552294	PRJEB1788	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_R100000049	ERS488791	SAMEA2619992	ERR599372	ERX556323	PRJEB4419	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_R100000049	ERS488791	SAMEA2619992	ERR2752152	ERX2765198	PRJEB4419	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_B100000315	ERS488769	SAMEA2619970	ERR599031	ERX556069	PRJEB1787	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_B100000315	ERS488769	SAMEA2619970	ERR599062	ERX556027	PRJEB1787	TARA_037	20.828	63.6	600	2010-03-12	20.75	63.75	634.734985351563	2010-03-13T00:00:00Z	17.863081142162205	34.734985351562955	1	0.00100923620630055	3.0575876235961914	0.00978649780154228	52.6118049621582	5.439079761505127	1.2211921215057373	1.02537080692e-6	5.700206050853222e-15	2.0507576437012179e-07	1.231687889458044e-7	0.03986430540680885	0.01856696046888828	1.5949717241392488e-11	2.7456602529757346e-12	1.02535136647e-6	2.4037184108834093e-18	2.3979732279389222e-18
TARA_N000000038	ERS488816	SAMEA2656981	ERR1700914	ERX1771179	PRJEB4352	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700906	ERX1771190	PRJEB4352	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_N000000039	ERS488820	SAMEA2657022	ERR1700907	ERX1771188	PRJEB4352	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_N000000029	ERS488809	SAMEA2620010	ERR868498	ERX948026	PRJEB4352	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_N000000029	ERS488809	SAMEA2620010	ERR868503	ERX948057	PRJEB4352	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_Y100000287	ERS488804	SAMEA2620005	ERR164418	ERX140288	PRJEB1788	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_Y100000289	ERS488803	SAMEA2620004	ERR594330	ERX552267	PRJEB1788	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_R100000081	ERS488813	SAMEA2620014	ERR594374	ERX552312	PRJEB4419	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_R100000081	ERS488813	SAMEA2620014	ERR594400	ERX552363	PRJEB4419	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_B100000066	ERS488799	SAMEA2620000	ERR599102	ERX556006	PRJEB1787	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_B100000066	ERS488799	SAMEA2620000	ERR599158	ERX556116	PRJEB1787	TARA_038	19.017	64.576	5	2010-03-15	19.25	64.75	5	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3732500206679e-4	0.0011877593351528	13.875176429748535	0.0085847033187747	209.36016845703125	2.59902024269104	1.344215989112854	2.7609312534332275	0.10706882923841476	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04420844838023186	0.27560657262802124	0.1750345528125763	0.2546662390232086	0.3884649872779846
TARA_N000000041	ERS488822	SAMEA2657041	ERR1726736	ERX1796790	PRJEB4352	TARA_038	19.017	64.576	25	2010-03-15	19.25	64.75	25	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3640875527635e-4	0.00144284288398921	13.843072891235352	0.00868819933384656	209.5145721435547	2.608685255050659	1.3346357345581057	2.772752285003662	0.1117859184741974	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04424284771084785	0.2798909842967987	0.1773637682199478	0.2519575357437134	0.37738895416259766
TARA_N000000042	ERS488824	SAMEA2657069	ERR1726868	ERX1796922	PRJEB4352	TARA_038	19.017	64.576	25	2010-03-15	19.25	64.75	25	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3640875527635e-4	0.00144284288398921	13.843072891235352	0.00868819933384656	209.5145721435547	2.608685255050659	1.3346357345581057	2.772752285003662	0.1117859184741974	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04424284771084785	0.2798909842967987	0.1773637682199478	0.2519575357437134	0.37738895416259766
TARA_N000000030	ERS488832	SAMEA2620023	ERR868414	ERX947947	PRJEB4352	TARA_038	19.017	64.576	25	2010-03-15	19.25	64.75	25	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3640875527635e-4	0.00144284288398921	13.843072891235352	0.00868819933384656	209.5145721435547	2.608685255050659	1.3346357345581057	2.772752285003662	0.1117859184741974	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04424284771084785	0.2798909842967987	0.1773637682199478	0.2519575357437134	0.37738895416259766
TARA_R100000084	ERS488836	SAMEA2620027	ERR594386	ERX552328	PRJEB4419	TARA_038	19.017	64.576	25	2010-03-15	19.25	64.75	25	2010-03-16T00:00:00Z	31.743098501957842	0	1	8.3640875527635e-4	0.00144284288398921	13.843072891235352	0.00868819933384656	209.5145721435547	2.608685255050659	1.3346357345581057	2.772752285003662	0.1117859184741974	1.0382905912820207e-7	0.04899680987000465	0.01430265884846448	0.04424284771084785	0.2798909842967987	0.1773637682199478	0.2519575357437134	0.37738895416259766
